"Date","Price","Open","High","Low","Vol.","Change %"
"01/18/2024","97.284","96.446","97.394","96.199","","0.87%"
"01/17/2024","96.446","95.839","96.754","95.639","","0.63%"
"01/16/2024","95.839","96.012","96.377","95.342","","-0.19%"
"01/15/2024","96.017","97.300","97.300","95.812","","-0.78%"
"01/12/2024","96.774","97.107","98.000","96.532","","-0.34%"
"01/11/2024","97.107","98.058","98.176","96.620","","-0.97%"
"01/10/2024","98.058","97.918","98.206","97.524","","0.14%"
"01/09/2024","97.918","99.545","99.575","97.703","","-1.63%"
"01/08/2024","99.545","98.750","100.256","98.750","","0.05%"
"01/05/2024","99.495","99.990","100.081","99.005","","-0.50%"
"01/04/2024","99.999","100.486","100.716","99.700","","-0.48%"
"01/03/2024","100.486","98.937","100.509","98.937","","1.57%"
"01/02/2024","98.937","100.500","100.500","98.925","","-1.56%"
"01/01/2024","100.500","100.500","100.500","100.500","","1.93%"
"12/29/2023","98.596","97.923","100.308","97.863","","0.69%"
"12/28/2023","97.919","101.779","101.903","97.882","","-3.79%"
"12/27/2023","101.779","101.455","102.019","101.328","","0.32%"
"12/26/2023","101.455","101.455","101.455","101.455","","0.00%"
"12/25/2023","101.455","101.700","101.700","101.455","","-0.01%"
"12/22/2023","101.467","102.269","102.396","100.800","","-0.78%"
"12/21/2023","102.269","99.695","102.277","99.674","","2.58%"
"12/20/2023","99.695","99.333","99.984","98.970","","0.35%"
"12/19/2023","99.347","98.857","99.569","98.259","","0.50%"
"12/18/2023","98.857","97.700","99.174","97.700","","0.31%"
"12/15/2023","98.547","98.425","99.286","96.140","","0.13%"
"12/14/2023","98.420","97.166","98.987","97.166","","1.29%"
"12/13/2023","97.166","97.510","97.946","96.834","","-0.35%"
"12/12/2023","97.510","98.098","98.231","97.000","","-0.60%"
"12/11/2023","98.098","98.200","98.690","97.702","","-1.09%"
"12/08/2023","99.184","99.762","100.400","98.158","","-0.58%"
"12/07/2023","99.762","100.054","100.319","99.000","","-0.29%"
"12/06/2023","100.054","99.946","100.715","99.367","","0.11%"
"12/05/2023","99.946","99.152","100.239","98.913","","0.80%"
"12/04/2023","99.152","97.500","99.241","97.500","","-0.13%"
"12/01/2023","99.278","98.001","99.369","97.300","","1.30%"
"11/30/2023","98.001","97.318","98.313","96.482","","0.70%"
"11/29/2023","97.318","97.698","98.212","96.750","","-0.39%"
"11/28/2023","97.698","97.608","98.567","96.802","","0.09%"
"11/27/2023","97.608","97.500","97.617","96.708","","-0.10%"
"11/24/2023","97.701","96.258","98.044","96.176","","1.50%"
"11/23/2023","96.254","96.246","97.292","96.160","","0.01%"
"11/22/2023","96.246","96.286","96.457","95.700","","-0.04%"
"11/21/2023","96.286","96.874","97.000","96.036","","-0.61%"
"11/20/2023","96.874","96.400","98.054","96.400","","-1.31%"
"11/17/2023","98.159","96.943","98.176","96.080","","1.25%"
"11/16/2023","96.943","97.048","97.234","96.303","","-0.11%"
"11/15/2023","97.048","98.484","98.484","96.124","","-1.46%"
"11/14/2023","98.484","98.335","98.558","97.270","","0.15%"
"11/13/2023","98.335","98.900","98.900","97.610","","-0.27%"
"11/10/2023","98.602","97.794","98.661","97.794","","0.83%"
"11/09/2023","97.794","98.359","98.883","97.783","","-0.57%"
"11/08/2023","98.359","98.508","99.100","98.011","","-0.15%"
"11/07/2023","98.508","99.294","99.700","98.244","","-0.79%"
"11/06/2023","99.294","99.750","99.750","98.736","","-0.34%"
"11/03/2023","99.635","99.076","99.697","98.675","","0.56%"
"11/02/2023","99.076","97.880","99.971","97.550","","1.22%"
"11/01/2023","97.880","98.725","98.938","97.398","","-0.86%"
"10/31/2023","98.725","98.243","99.347","97.725","","0.49%"
"10/30/2023","98.243","98.100","98.992","98.100","","-1.28%"
"10/27/2023","99.518","98.932","100.264","97.371","","0.59%"
"10/26/2023","98.932","99.319","99.319","98.371","","-0.39%"
"10/25/2023","99.319","99.025","100.000","98.630","","0.30%"
"10/24/2023","99.025","100.828","100.855","98.932","","-1.79%"
"10/23/2023","100.828","101.000","101.487","100.118","","-0.29%"
