"Date","Price","Open","High","Low","Vol.","Change %"
"08/15/2023","97.0900","97.6625","99.1851","95.1638","","-0.59%"
"08/14/2023","97.6625","99.4300","101.7356","97.3123","","-1.78%"
"08/11/2023","99.4300","97.4575","99.4300","97.4575","","2.02%"
"08/10/2023","97.4575","97.2000","97.8485","96.5125","","0.26%"
"08/09/2023","97.2000","97.1000","98.0478","96.7425","","0.10%"
"08/08/2023","97.1000","95.2750","97.4032","95.2750","","1.92%"
"08/07/2023","95.2750","95.6850","97.0205","95.1341","","-0.43%"
"08/04/2023","95.6850","94.9875","96.2330","94.2018","","0.73%"
"08/03/2023","94.9875","94.1600","94.9875","93.4195","","0.88%"
"08/02/2023","94.1600","92.3300","94.2616","92.0114","","1.98%"
"08/01/2023","92.3300","91.6025","92.4900","91.4490","","0.79%"
"07/31/2023","91.6025","91.7075","92.5983","91.2202","","-0.11%"
"07/28/2023","91.7075","90.5975","91.8182","90.3127","","1.23%"
"07/27/2023","90.5975","90.1550","90.6989","89.7855","","0.49%"
"07/26/2023","90.1550","90.1300","90.4875","89.9389","","0.03%"
"07/25/2023","90.1300","90.5025","90.5025","89.8655","","-0.41%"
"07/24/2023","90.5025","90.9200","91.1178","90.1961","","-0.46%"
"07/21/2023","90.9200","90.2300","91.0145","90.0340","","0.76%"
"07/20/2023","90.2300","91.3975","91.3975","90.2300","","-1.28%"
"07/19/2023","91.3975","90.9000","91.4170","90.8224","","0.55%"
"07/18/2023","90.9000","91.0000","91.1200","90.4764","","-0.11%"
"07/17/2023","91.0000","90.0600","91.0775","90.0600","","1.04%"
"07/14/2023","90.0600","90.1125","90.4033","89.7240","","-0.06%"
"07/13/2023","90.1125","90.8725","91.3068","89.7774","","-0.84%"
"07/12/2023","90.8725","90.3825","90.9073","90.0325","","0.54%"
"07/11/2023","90.3825","90.4150","91.0245","89.8354","","-0.04%"
"07/10/2023","90.4150","91.2500","91.9686","90.3394","","-0.92%"
"07/07/2023","91.2500","92.2975","92.2975","90.9548","","-1.13%"
"07/06/2023","92.2975","91.0000","93.7452","90.7407","","1.43%"
"07/05/2023","91.0000","89.1800","91.1715","89.1800","","2.04%"
"07/04/2023","89.1800","88.7000","90.1590","88.2854","","0.54%"
"07/03/2023","88.7000","89.5500","89.6811","88.3425","","-0.95%"
"06/30/2023","89.5500","87.5700","89.6863","87.3867","","2.26%"
"06/29/2023","87.5700","86.3725","87.5700","86.1084","","1.39%"
"06/28/2023","86.3725","85.0600","86.5179","84.8939","","1.54%"
"06/27/2023","85.0600","85.0875","85.2651","84.5000","","-0.03%"
"06/26/2023","85.0875","84.7000","86.7665","84.2534","","0.46%"
"06/23/2023","84.7000","84.0500","84.8393","83.6478","","0.77%"
"06/22/2023","84.0500","83.9800","84.1091","83.4474","","0.08%"
"06/21/2023","83.9800","84.7850","84.9500","83.6988","","-0.95%"
"06/20/2023","84.7850","84.1425","84.7850","84.0432","","0.76%"
"06/19/2023","84.1425","84.1375","84.5559","83.7451","","0.01%"
"06/16/2023","84.1375","83.7500","84.2392","83.4838","","0.46%"
"06/15/2023","83.7500","84.1650","84.7232","83.3307","","-0.49%"
"06/14/2023","84.1650","84.3000","85.0190","83.7850","","-0.16%"
"06/13/2023","84.3000","82.6350","84.3157","82.6350","","2.01%"
"06/09/2023","82.6350","82.5975","83.0240","82.2650","","0.05%"
"06/08/2023","82.5975","81.9800","82.7439","81.8241","","0.75%"
"06/07/2023","81.9800","81.4025","81.9800","81.3075","","0.71%"
"06/06/2023","81.4025","80.9525","81.6457","80.8928","","0.56%"
"06/05/2023","80.9525","81.5000","81.9100","80.7533","","-0.67%"
"06/02/2023","81.5000","80.7575","81.5115","80.6331","","0.92%"
"06/01/2023","80.7575","81.1025","81.1665","80.4990","","-0.43%"
"05/31/2023","81.1025","81.1500","81.2771","80.8233","","-0.06%"
"05/30/2023","81.1500","80.8300","81.3508","80.2113","","0.40%"
"05/29/2023","80.8300","80.0600","80.8826","79.9074","","0.96%"
"05/26/2023","80.0600","80.1675","80.2450","79.8262","","-0.13%"
"05/25/2023","80.1675","80.1475","80.3325","79.7440","","0.02%"
"05/24/2023","80.1475","80.1350","80.3300","79.8659","","0.02%"
"05/23/2023","80.1350","80.1500","80.4673","79.8405","","-0.02%"
"05/22/2023","80.1500","80.0000","80.1500","79.7870","","0.19%"
"05/19/2023","80.0000","80.2225","80.5665","79.6575","","-0.28%"
"05/18/2023","80.2225","79.8625","80.4712","79.4980","","0.45%"
"05/17/2023","79.8625","80.3950","81.0500","79.7858","","-0.66%"
"05/16/2023","80.3950","79.1525","80.5225","79.1525","","1.57%"
"05/15/2023","79.1525","77.9200","79.4978","77.8825","","1.58%"
"05/12/2023","77.9200","76.9000","77.9793","76.2400","","1.33%"
"05/11/2023","76.9000","76.0575","77.2017","75.2510","","1.11%"
"05/10/2023","76.0575","78.1875","78.1875","75.8770","","-2.72%"
"05/08/2023","78.1875","77.3800","78.4860","76.6700","","1.04%"
"05/05/2023","77.3800","78.0500","78.2116","76.3419","","-0.86%"
"05/04/2023","78.0500","79.2050","79.4300","77.7300","","-1.46%"
"05/03/2023","79.2050","79.6200","80.0014","78.9280","","-0.52%"
"05/02/2023","79.6200","80.2500","80.5883","79.5907","","-0.79%"
"04/28/2023","80.2500","81.3325","81.6267","79.0745","","-1.33%"
"04/27/2023","81.3325","81.6175","81.9867","81.1873","","-0.35%"
"04/26/2023","81.6211","81.6175","81.7392","81.4957","","0.00%"
"04/25/2023","81.6175","81.3300","81.6798","81.1891","","0.35%"
"04/24/2023","81.3300","81.7000","81.8250","80.8718","","-0.45%"
"04/21/2023","81.7000","81.5550","81.7851","81.2685","","0.18%"
"04/20/2023","81.5550","81.8975","81.8975","81.2974","","-0.42%"
"04/19/2023","81.8975","81.4500","81.9012","81.4500","","0.55%"
"04/18/2023","81.4500","81.4025","81.9180","81.2403","","0.06%"
"04/17/2023","81.4025","81.7900","82.2000","81.1904","","-0.47%"
"04/14/2023","81.7900","81.4000","81.9050","81.2068","","0.48%"
"04/13/2023","81.4000","81.9500","82.0650","81.2838","","-0.67%"
"04/12/2023","81.9500","81.9650","82.3915","81.8105","","-0.02%"
"04/11/2023","81.9650","81.6125","82.5355","81.6125","","0.43%"
"04/10/2023","81.6125","81.1275","82.0957","80.9305","","0.60%"
"04/07/2023","81.1275","81.3750","83.4458","80.7848","","-0.30%"
"04/06/2023","81.3750","79.8350","81.3938","79.7525","","1.93%"
