"Date","Price","Open","High","Low","Vol.","Change %"
"10/04/2023","1.5810","1.5867","1.5908","1.5764","","-0.35%"
"10/03/2023","1.5865","1.5716","1.5912","1.5703","","0.97%"
"10/02/2023","1.5713","1.5549","1.5718","1.5512","","1.13%"
"09/29/2023","1.5538","1.5560","1.5575","1.5379","","-0.13%"
"09/28/2023","1.5559","1.5740","1.5764","1.5544","","-1.14%"
"09/27/2023","1.5738","1.5625","1.5797","1.5599","","0.68%"
"09/26/2023","1.5632","1.5568","1.5658","1.5548","","0.44%"
"09/25/2023","1.5564","1.5503","1.5617","1.5495","","0.28%"
"09/22/2023","1.5521","1.5582","1.5618","1.5465","","-0.37%"
"09/21/2023","1.5579","1.5509","1.5663","1.5492","","0.44%"
"09/20/2023","1.5511","1.5491","1.5532","1.5354","","0.14%"
"09/19/2023","1.5489","1.5532","1.5560","1.5444","","-0.26%"
"09/18/2023","1.5530","1.5521","1.5586","1.5499","","-0.08%"
"09/15/2023","1.5542","1.5525","1.5568","1.5444","","0.12%"
"09/14/2023","1.5523","1.5565","1.5590","1.5479","","-0.30%"
"09/13/2023","1.5569","1.5563","1.5674","1.5538","","0.03%"
"09/12/2023","1.5564","1.5540","1.5606","1.5524","","0.12%"
"09/11/2023","1.5545","1.5646","1.5688","1.5503","","-0.85%"
"09/08/2023","1.5679","1.5682","1.5707","1.5586","","0.00%"
"09/07/2023","1.5679","1.5678","1.5719","1.5635","","0.11%"
"09/06/2023","1.5662","1.5673","1.5732","1.5611","","-0.04%"
"09/05/2023","1.5669","1.5491","1.5732","1.5466","","1.22%"
"09/04/2023","1.5480","1.5486","1.5524","1.5429","","-0.09%"
"09/01/2023","1.5494","1.5428","1.5534","1.5331","","0.48%"
"08/31/2023","1.5420","1.5443","1.5479","1.5365","","-0.11%"
"08/30/2023","1.5437","1.5425","1.5507","1.5330","","0.08%"
"08/29/2023","1.5425","1.5567","1.5624","1.5413","","-0.82%"
"08/28/2023","1.5552","1.5603","1.5624","1.5528","","-0.44%"
"08/25/2023","1.5620","1.5582","1.5674","1.5522","","0.28%"
"08/24/2023","1.5576","1.5429","1.5597","1.5409","","0.90%"
"08/23/2023","1.5437","1.5567","1.5601","1.5425","","-0.85%"
"08/22/2023","1.5569","1.5596","1.5619","1.5482","","-0.14%"
"08/21/2023","1.5591","1.5597","1.5656","1.5570","","-0.14%"
"08/18/2023","1.5613","1.5616","1.5677","1.5551","","0.00%"
"08/17/2023","1.5613","1.5567","1.5712","1.5501","","0.33%"
"08/16/2023","1.5562","1.5484","1.5587","1.5428","","0.47%"
"08/15/2023","1.5489","1.5417","1.5502","1.5331","","0.49%"
"08/14/2023","1.5413","1.5380","1.5496","1.5363","","0.18%"
"08/11/2023","1.5385","1.5342","1.5419","1.5303","","0.28%"
"08/10/2023","1.5342","1.5318","1.5352","1.5113","","0.17%"
"08/09/2023","1.5316","1.5280","1.5338","1.5215","","0.24%"
"08/08/2023","1.5279","1.5216","1.5395","1.5202","","0.45%"
"08/07/2023","1.5211","1.5222","1.5257","1.5165","","-0.03%"
"08/04/2023","1.5216","1.5253","1.5286","1.5128","","-0.28%"
"08/03/2023","1.5258","1.5295","1.5354","1.5221","","-0.22%"
"08/02/2023","1.5291","1.5120","1.5323","1.5080","","1.16%"
"08/01/2023","1.5115","1.4879","1.5149","1.4870","","1.57%"
"07/31/2023","1.4881","1.5017","1.5050","1.4835","","-1.02%"
"07/28/2023","1.5035","1.4910","1.5102","1.4892","","0.91%"
"07/27/2023","1.4899","1.4793","1.4930","1.4657","","0.72%"
"07/26/2023","1.4793","1.4734","1.4863","1.4718","","0.52%"
"07/25/2023","1.4717","1.4843","1.4871","1.4717","","-0.80%"
"07/24/2023","1.4835","1.4852","1.4894","1.4799","","-0.17%"
"07/21/2023","1.4861","1.4749","1.4878","1.4729","","0.76%"
"07/20/2023","1.4749","1.4764","1.4783","1.4603","","-0.06%"
"07/19/2023","1.4758","1.4676","1.4815","1.4660","","0.59%"
"07/18/2023","1.4671","1.4670","1.4731","1.4623","","0.01%"
"07/17/2023","1.4669","1.4618","1.4734","1.4589","","0.35%"
"07/14/2023","1.4618","1.4520","1.4640","1.4501","","0.73%"
"07/13/2023","1.4512","1.4736","1.4742","1.4501","","-1.47%"
"07/12/2023","1.4728","1.4956","1.4969","1.4712","","-1.50%"
"07/11/2023","1.4952","1.4988","1.5037","1.4934","","-0.18%"
"07/10/2023","1.4979","1.4963","1.5100","1.4931","","0.23%"
"07/07/2023","1.4945","1.5103","1.5113","1.4920","","-0.96%"
"07/06/2023","1.5090","1.5028","1.5155","1.4950","","0.45%"
"07/05/2023","1.5022","1.4950","1.5032","1.4926","","0.54%"
"07/04/2023","1.4941","1.4993","1.5059","1.4911","","-0.31%"
"07/03/2023","1.4988","1.5000","1.5069","1.4940","","-0.06%"
"06/30/2023","1.4997","1.5115","1.5145","1.4986","","-0.73%"
"06/29/2023","1.5108","1.5151","1.5165","1.5057","","-0.29%"
"06/28/2023","1.5152","1.4959","1.5159","1.4945","","1.30%"
"06/27/2023","1.4957","1.4981","1.4993","1.4877","","-0.21%"
"06/26/2023","1.4988","1.4978","1.5001","1.4935","","0.11%"
"06/23/2023","1.4972","1.4799","1.5009","1.4773","","1.18%"
"06/22/2023","1.4797","1.4717","1.4828","1.4690","","0.58%"
"06/21/2023","1.4712","1.4745","1.4835","1.4694","","-0.18%"
"06/20/2023","1.4738","1.4598","1.4809","1.4586","","0.97%"
"06/19/2023","1.4596","1.4533","1.4634","1.4514","","0.33%"
"06/16/2023","1.4548","1.4523","1.4589","1.4492","","0.19%"
"06/15/2023","1.4520","1.4715","1.4778","1.4506","","-1.29%"
"06/14/2023","1.4710","1.4777","1.4801","1.4626","","-0.43%"
"06/13/2023","1.4773","1.4819","1.4842","1.4688","","-0.27%"
"06/12/2023","1.4813","1.4828","1.4859","1.4761","","-0.15%"
"06/09/2023","1.4835","1.4890","1.4943","1.4811","","-0.36%"
"06/08/2023","1.4888","1.5029","1.5036","1.4882","","-0.94%"
"06/07/2023","1.5029","1.4986","1.5059","1.4885","","0.27%"
"06/06/2023","1.4988","1.5110","1.5130","1.4957","","-0.78%"
