"Date","Price","Open","High","Low","Vol.","Change %"
"09/21/2023","0.6019","0.6047","0.6058","0.6004","","-0.41%"
"09/20/2023","0.6044","0.6046","0.6071","0.6036","","0.02%"
"09/19/2023","0.6043","0.6022","0.6054","0.6015","","0.45%"
"09/18/2023","0.6016","0.6046","0.6053","0.6016","","-0.30%"
"09/15/2023","0.6034","0.6054","0.6079","0.6025","","-0.25%"
"09/14/2023","0.6049","0.5989","0.6058","0.5979","","1.09%"
"09/13/2023","0.5984","0.5974","0.5990","0.5953","","0.22%"
"09/12/2023","0.5971","0.5983","0.6009","0.5969","","-0.17%"
"09/11/2023","0.5981","0.5973","0.6011","0.5950","","0.40%"
"09/08/2023","0.5957","0.5959","0.5985","0.5946","","-0.05%"
"09/07/2023","0.5960","0.5950","0.5979","0.5933","","0.18%"
"09/06/2023","0.5949","0.5947","0.5968","0.5932","","0.07%"
"09/05/2023","0.5945","0.5983","0.5990","0.5918","","-0.62%"
"09/04/2023","0.5982","0.5986","0.6008","0.5975","","-0.05%"
"09/01/2023","0.5985","0.5978","0.5998","0.5949","","0.12%"
"08/31/2023","0.5978","0.5926","0.5982","0.5921","","0.88%"
"08/30/2023","0.5926","0.5957","0.5969","0.5925","","-0.45%"
"08/29/2023","0.5953","0.5946","0.5971","0.5932","","0.20%"
"08/28/2023","0.5941","0.5933","0.5958","0.5921","","0.29%"
"08/25/2023","0.5924","0.5936","0.5963","0.5921","","-0.15%"
"08/24/2023","0.5933","0.5962","0.5971","0.5932","","-0.49%"
"08/23/2023","0.5962","0.5920","0.5968","0.5914","","0.73%"
"08/22/2023","0.5919","0.5886","0.5931","0.5874","","0.58%"
"08/21/2023","0.5885","0.5896","0.5901","0.5867","","-0.08%"
"08/18/2023","0.5890","0.5890","0.5904","0.5875","","0.03%"
"08/17/2023","0.5888","0.5905","0.5914","0.5859","","-0.27%"
"08/16/2023","0.5904","0.5918","0.5932","0.5896","","-0.24%"
"08/15/2023","0.5918","0.5947","0.5975","0.5911","","-0.47%"
"08/14/2023","0.5946","0.5940","0.5955","0.5905","","0.19%"
"08/11/2023","0.5935","0.5936","0.5946","0.5922","","0.08%"
"08/10/2023","0.5930","0.5948","0.5985","0.5932","","-0.25%"
"08/09/2023","0.5945","0.5973","0.5988","0.5938","","-0.44%"
"08/08/2023","0.5971","0.5974","0.5979","0.5929","","0.02%"
"08/07/2023","0.5970","0.5966","0.5994","0.5959","","0.08%"
"08/04/2023","0.5965","0.5987","0.6012","0.5961","","-0.33%"
"08/03/2023","0.5985","0.5977","0.5995","0.5963","","0.17%"
"08/02/2023","0.5975","0.6022","0.6029","0.5975","","-0.71%"
"08/01/2023","0.6018","0.6112","0.6115","0.6016","","-1.44%"
"07/31/2023","0.6106","0.6044","0.6116","0.6029","","1.18%"
"07/28/2023","0.6035","0.6112","0.6116","0.6030","","-1.23%"
"07/27/2023","0.6110","0.6099","0.6144","0.6093","","0.26%"
"07/26/2023","0.6094","0.6145","0.6147","0.6081","","-0.75%"
"07/25/2023","0.6140","0.6091","0.6151","0.6077","","0.82%"
"07/24/2023","0.6090","0.6052","0.6098","0.6036","","0.71%"
"07/21/2023","0.6047","0.6092","0.6094","0.6046","","-0.71%"
"07/20/2023","0.6090","0.6049","0.6106","0.6039","","0.71%"
"07/19/2023","0.6047","0.6069","0.6074","0.6022","","-0.36%"
"07/18/2023","0.6069","0.6066","0.6079","0.6043","","0.08%"
"07/17/2023","0.6064","0.6092","0.6103","0.6051","","-0.39%"
"07/14/2023","0.6088","0.6135","0.6142","0.6083","","-0.75%"
"07/13/2023","0.6134","0.6098","0.6162","0.6091","","0.61%"
"07/12/2023","0.6097","0.6075","0.6117","0.6059","","0.40%"
"07/11/2023","0.6073","0.6065","0.6081","0.6051","","0.10%"
"07/10/2023","0.6067","0.6093","0.6107","0.6050","","-0.49%"
"07/07/2023","0.6097","0.6086","0.6112","0.6072","","0.23%"
"07/06/2023","0.6083","0.6132","0.6155","0.6080","","-0.77%"
"07/05/2023","0.6130","0.6148","0.6156","0.6114","","-0.31%"
"07/04/2023","0.6149","0.6113","0.6155","0.6093","","0.61%"
"07/03/2023","0.6112","0.6109","0.6130","0.6084","","0.07%"
"06/30/2023","0.6108","0.6090","0.6112","0.6073","","0.36%"
"06/29/2023","0.6086","0.6048","0.6098","0.6043","","0.68%"
"06/28/2023","0.6045","0.6099","0.6105","0.6039","","-0.85%"
"06/27/2023","0.6097","0.6115","0.6152","0.6090","","-0.29%"
"06/26/2023","0.6115","0.6130","0.6138","0.6109","","-0.24%"
"06/23/2023","0.6130","0.6166","0.6179","0.6119","","-0.55%"
"06/22/2023","0.6164","0.6185","0.6194","0.6149","","-0.34%"
"06/21/2023","0.6185","0.6214","0.6229","0.6176","","-0.43%"
"06/20/2023","0.6212","0.6271","0.6277","0.6192","","-0.93%"
"06/19/2023","0.6270","0.6293","0.6300","0.6248","","-0.18%"
"06/16/2023","0.6281","0.6292","0.6299","0.6266","","-0.13%"
"06/15/2023","0.6289","0.6274","0.6312","0.6252","","0.32%"
"06/14/2023","0.6269","0.6270","0.6301","0.6249","","0.05%"
"06/13/2023","0.6266","0.6273","0.6298","0.6255","","-0.13%"
"06/12/2023","0.6274","0.6274","0.6287","0.6262","","0.10%"
"06/09/2023","0.6268","0.6229","0.6276","0.6209","","0.67%"
"06/08/2023","0.6226","0.6219","0.6245","0.6213","","0.19%"
"06/07/2023","0.6214","0.6239","0.6260","0.6211","","-0.37%"
"06/06/2023","0.6237","0.6177","0.6248","0.6168","","1.04%"
"06/05/2023","0.6173","0.6174","0.6197","0.6156","","0.00%"
"06/02/2023","0.6173","0.6105","0.6178","0.6099","","1.13%"
"06/01/2023","0.6104","0.6083","0.6124","0.6070","","0.41%"
"05/31/2023","0.6079","0.6069","0.6094","0.6053","","0.15%"
"05/30/2023","0.6070","0.6106","0.6117","0.6067","","-0.56%"
"05/29/2023","0.6104","0.6094","0.6111","0.6076","","0.46%"
"05/26/2023","0.6076","0.6069","0.6089","0.6054","","0.15%"
"05/25/2023","0.6067","0.6087","0.6097","0.6061","","-0.30%"
"05/24/2023","0.6085","0.6136","0.6144","0.6069","","-0.83%"
"05/23/2023","0.6136","0.6154","0.6163","0.6130","","-0.26%"
"05/22/2023","0.6152","0.6158","0.6163","0.6129","","-0.03%"
"05/19/2023","0.6154","0.6144","0.6174","0.6141","","0.20%"
"05/18/2023","0.6142","0.6143","0.6154","0.6115","","0.00%"
"05/17/2023","0.6142","0.6127","0.6159","0.6112","","0.28%"
"05/16/2023","0.6125","0.6162","0.6169","0.6121","","-0.55%"
"05/15/2023","0.6159","0.6125","0.6169","0.6115","","0.57%"
"05/12/2023","0.6124","0.6140","0.6145","0.6115","","-0.21%"
"05/11/2023","0.6137","0.6172","0.6183","0.6126","","-0.55%"
"05/10/2023","0.6171","0.6169","0.6198","0.6152","","0.08%"
"05/09/2023","0.6166","0.6163","0.6176","0.6149","","0.08%"
"05/08/2023","0.6161","0.6125","0.6169","0.6112","","0.57%"
"05/05/2023","0.6126","0.6078","0.6132","0.6073","","0.82%"
"05/04/2023","0.6076","0.6029","0.6086","0.5998","","0.80%"
"05/03/2023","0.6028","0.6057","0.6062","0.6025","","-0.46%"
"05/02/2023","0.6056","0.6043","0.6115","0.6029","","0.28%"
"05/01/2023","0.6039","0.5997","0.6061","0.5990","","0.67%"
"04/28/2023","0.5999","0.6011","0.6023","0.5980","","-0.18%"
"04/27/2023","0.6010","0.5976","0.6016","0.5975","","0.60%"
"04/26/2023","0.5974","0.6040","0.6050","0.5954","","-1.06%"
"04/25/2023","0.6038","0.6062","0.6067","0.6027","","-0.40%"
"04/24/2023","0.6062","0.6088","0.6102","0.6054","","-0.41%"
"04/21/2023","0.6087","0.6145","0.6152","0.6086","","-0.91%"
"04/20/2023","0.6143","0.6127","0.6166","0.6111","","0.28%"
"04/19/2023","0.6126","0.6126","0.6144","0.6116","","0.00%"
"04/18/2023","0.6126","0.6130","0.6157","0.6127","","-0.08%"
"04/17/2023","0.6131","0.6096","0.6136","0.6090","","0.56%"
"04/14/2023","0.6097","0.6140","0.6150","0.6095","","-0.67%"
"04/13/2023","0.6138","0.6085","0.6150","0.6079","","0.89%"
"04/12/2023","0.6084","0.6095","0.6132","0.6083","","-0.18%"
"04/11/2023","0.6095","0.6115","0.6137","0.6092","","-0.25%"
"04/10/2023","0.6110","0.6107","0.6124","0.6099","","-0.11%"
"04/07/2023","0.6117","0.6109","0.6131","0.6099","","0.18%"
"04/06/2023","0.6106","0.6160","0.6168","0.6099","","-0.88%"
